circuit_id,sample_id,fault_type,faulted_components,component_values,node_voltages,branch_currents,success
wheatstone_bridge,wheatstone_bridge__partial_open_17,partial_open,R2,"{""R1"": 100.452645, ""R3"": 201.298726, ""R2"": 3700.075736, ""R4"": 294.48532, ""Rg"": 50.843337}","{""mid1"": 11.30616, ""mid2"": 9.761508, ""pos"": 20.0}","{""R1"": 0.08654666, ""R3"": 0.05616607, ""R2"": 0.002767103, ""R4"": 0.03314769, ""Rg"": 0.03038059}",True
wheatstone_bridge,wheatstone_bridge__partial_open_18,partial_open,R3,"{""R1"": 101.120567, ""R3"": 4053.13287, ""R2"": 147.03284, ""R4"": 304.206539, ""Rg"": 49.943392}","{""mid1"": 17.11166, ""mid2"": 15.89596, ""pos"": 20.0}","{""R1"": 0.02856332, ""R3"": 0.004221836, ""R2"": 0.02791237, ""R4"": 0.05225386, ""Rg"": 0.02434148}",True
wheatstone_bridge,wheatstone_bridge__partial_open_19,partial_open,R2,"{""R1"": 100.512425, ""R3"": 196.113625, ""R2"": 2955.249998, ""R4"": 300.17373, ""Rg"": 50.532425}","{""mid1"": 11.28149, ""mid2"": 9.805176, ""pos"": 20.0}","{""R1"": 0.08674057, ""R3"": 0.0575253, ""R2"": 0.003449733, ""R4"": 0.032665, ""Rg"": 0.02921527}",True
wheatstone_bridge,wheatstone_bridge__partial_open_20,partial_open,Rg,"{""R1"": 99.371986, ""R3"": 203.78202, ""R2"": 148.112868, ""R4"": 295.488472, ""Rg"": 858.955217}","{""mid1"": 13.43618, ""mid2"": 13.33399, ""pos"": 20.0}","{""R1"": 0.06605304, ""R3"": 0.06593407, ""R2"": 0.04500628, ""R4"": 0.04512525, ""Rg"": 0.0001189674}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_1,wrong_component_type,R1,"{""R1"": 2.29e-06, ""R3"": 199.836351, ""R2"": 151.499779, ""R4"": 301.351416, ""Rg"": 50.246238}","{""mid1"": 7.579499, ""mid2"": 9.485265, ""pos"": 20.0}","{""R3"": 0.03792853, ""R2"": 0.06940429, ""R4"": 0.03147576, ""Rg"": -0.0379285}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_2,wrong_component_type,R3,"{""R1"": 101.448139, ""R3"": 3.23e-06, ""R2"": 150.933927, ""R4"": 297.395528, ""Rg"": 50.442424}","{""mid1"": 17.28954, ""mid2"": 15.94183, ""pos"": 20.0}","{""R1"": 0.02671773, ""R2"": 0.02688707, ""R4"": 0.0536048, ""Rg"": 0.02671773}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_3,wrong_component_type,R4,"{""R1"": 101.928934, ""R3"": 196.667997, ""R2"": 147.819181, ""R4"": 6.36e-06, ""Rg"": 49.198768}","{""mid1"": 14.90794, ""mid2"": 16.17952, ""pos"": 20.0}","{""R1"": 0.04995694, ""R3"": 0.07580259, ""R2"": 0.02584565, ""Rg"": -0.0258457}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_4,wrong_component_type,R4,"{""R1"": 98.632098, ""R3"": 198.795358, ""R2"": 148.074862, ""R4"": 3.89e-06, ""Rg"": 50.30971}","{""mid1"": 15.0219, ""mid2"": 16.28433, ""pos"": 20.0}","{""R1"": 0.05047143, ""R3"": 0.07556463, ""R2"": 0.0250932, ""Rg"": -0.0250932}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_5,wrong_component_type,R3,"{""R1"": 101.332989, ""R3"": 7.3e-06, ""R2"": 147.763538, ""R4"": 302.913125, ""Rg"": 49.569502}","{""mid1"": 17.3444, ""mid2"": 16.04534, ""pos"": 20.0}","{""R1"": 0.0262067, ""R2"": 0.02676341, ""R4"": 0.05297012, ""Rg"": 0.0262067}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_6,wrong_component_type,R4,"{""R1"": 101.444225, ""R3"": 200.921616, ""R2"": 151.980212, ""R4"": 2.58e-06, ""Rg"": 50.54697}","{""mid1"": 14.96562, ""mid2"": 16.22211, ""pos"": 20.0}","{""R1"": 0.04962707, ""R3"": 0.07448487, ""R2"": 0.0248578, ""Rg"": -0.0248578}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_7,wrong_component_type,R3,"{""R1"": 101.694507, ""R3"": 5.23e-06, ""R2"": 147.584648, ""R4"": 295.517704, ""Rg"": 49.00707}","{""mid1"": 17.28082, ""mid2"": 15.97043, ""pos"": 20.0}","{""R1"": 0.02673875, ""R2"": 0.02730346, ""R4"": 0.05404221, ""Rg"": 0.02673875}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_8,wrong_component_type,Rg,"{""R1"": 98.983429, ""R3"": 203.223232, ""R2"": 148.364161, ""R4"": 294.952031, ""Rg"": 2.95e-06}","{""mid1"": 13.44929, ""mid2"": 13.30662, ""pos"": 20.0}","{""R1"": 0.06617988, ""R3"": 0.06617988, ""R2"": 0.04511453, ""R4"": 0.04511453}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_9,wrong_component_type,R1,"{""R1"": 4.32e-06, ""R3"": 202.729497, ""R2"": 150.549, ""R4"": 301.359138, ""Rg"": 49.420881}","{""mid1"": 7.669484, ""mid2"": 9.539131, ""pos"": 20.0}","{""R3"": 0.03783112, ""R2"": 0.06948481, ""R4"": 0.0316537, ""Rg"": -0.0378311}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_10,wrong_component_type,Rg,"{""R1"": 98.411008, ""R3"": 203.778559, ""R2"": 149.602463, ""R4"": 303.569707, ""Rg"": 3.83e-06}","{""mid1"": 13.4868, ""mid2"": 13.39754, ""pos"": 20.0}","{""R1"": 0.06618362, ""R3"": 0.06618362, ""R2"": 0.04413334, ""R4"": 0.04413334}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_11,wrong_component_type,R4,"{""R1"": 100.188398, ""R3"": 196.106463, ""R2"": 151.293943, ""R4"": 3.98e-06, ""Rg"": 50.093468}","{""mid1"": 14.91244, ""mid2"": 16.17793, ""pos"": 20.0}","{""R1"": 0.05077998, ""R3"": 0.07604255, ""R2"": 0.02526257, ""Rg"": -0.0252626}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_12,wrong_component_type,R3,"{""R1"": 99.938284, ""R3"": 7.66e-06, ""R2"": 149.360488, ""R4"": 298.827867, ""Rg"": 49.101521}","{""mid1"": 17.32088, ""mid2"": 16.00458, ""pos"": 20.0}","{""R1"": 0.02680771, ""R2"": 0.02675016, ""R4"": 0.05355787, ""Rg"": 0.02680771}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_13,wrong_component_type,R3,"{""R1"": 99.035499, ""R3"": 8.21e-06, ""R2"": 148.568219, ""R4"": 302.78044, ""Rg"": 49.131016}","{""mid1"": 17.36926, ""mid2"": 16.06416, ""pos"": 20.0}","{""R1"": 0.02656364, ""R2"": 0.02649182, ""R4"": 0.05305547, ""Rg"": 0.02656364}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_14,wrong_component_type,R3,"{""R1"": 98.444918, ""R3"": 2.69e-06, ""R2"": 149.482569, ""R4"": 302.115833, ""Rg"": 49.040955}","{""mid1"": 17.36666, ""mid2"": 16.05485, ""pos"": 20.0}","{""R1"": 0.02674934, ""R2"": 0.02639204, ""R4"": 0.05314137, ""Rg"": 0.02674934}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_15,wrong_component_type,R4,"{""R1"": 101.29275, ""R3"": 201.908621, ""R2"": 152.98802, ""R4"": 9.49e-06, ""Rg"": 50.356473}","{""mid1"": 14.98276, ""mid2"": 16.22524, ""pos"": 20.0}","{""R1"": 0.04953206, ""R3"": 0.07420565, ""R2"": 0.02467359, ""Rg"": -0.0246736}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_16,wrong_component_type,Rg,"{""R1"": 99.215194, ""R3"": 198.602141, ""R2"": 150.738565, ""R4"": 301.358347, ""Rg"": 3.78e-06}","{""mid1"": 13.33718, ""mid2"": 13.33158, ""pos"": 20.0}","{""R1"": 0.06715526, ""R3"": 0.06715526, ""R2"": 0.0442383, ""R4"": 0.0442383}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_17,wrong_component_type,R3,"{""R1"": 101.740639, ""R3"": 3.41e-06, ""R2"": 151.1091, ""R4"": 300.352031, ""Rg"": 50.243608}","{""mid1"": 17.30284, ""mid2"": 15.97087, ""pos"": 20.0}","{""R1"": 0.02651016, ""R2"": 0.02666369, ""R4"": 0.05317385, ""Rg"": 0.02651016}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_18,wrong_component_type,R2,"{""R1"": 98.324605, ""R3"": 201.815947, ""R2"": 3.47e-06, ""R4"": 304.221408, ""Rg"": 49.896713}","{""mid1"": 11.33234, ""mid2"": 9.73557, ""pos"": 20.0}","{""R1"": 0.08815347, ""R3"": 0.05615188, ""R4"": 0.03200159, ""Rg"": 0.03200159}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_19,wrong_component_type,R1,"{""R1"": 7.67e-06, ""R3"": 202.112082, ""R2"": 150.147547, ""R4"": 305.475863, ""Rg"": 50.1165}","{""mid1"": 7.679737, ""mid2"": 9.584035, ""pos"": 20.0}","{""R3"": 0.03799742, ""R2"": 0.06937153, ""R4"": 0.03137411, ""Rg"": -0.0379974}",True
wheatstone_bridge,wheatstone_bridge__wrong_component_type_20,wrong_component_type,R2,"{""R1"": 101.963217, ""R3"": 196.910607, ""R2"": 1.87e-06, ""R4"": 295.380022, ""Rg"": 49.251292}","{""mid1"": 11.02732, ""mid2"": 9.451409, ""pos"": 20.0}","{""R1"": 0.08799914, ""R3"": 0.05600168, ""R4"": 0.03199746, ""Rg"": 0.03199746}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_1,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 11.130746, ""R3"": 201.406888, ""R2"": 7378.373533, ""R4"": 296.30309, ""Rg"": 49.715176}","{""mid1"": 18.39695, ""mid2"": 15.77808, ""pos"": 20.0}","{""R1"": 0.1440198, ""R3"": 0.09134222, ""R2"": 0.0005722024, ""R4"": 0.05324979, ""Rg"": 0.05267759}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_2,multi_fault,R1:drift;Rg:partial_short,"{""R1"": 145.775962, ""R3"": 201.63752, ""R2"": 147.089479, ""R4"": 303.856864, ""Rg"": 4.338708}","{""mid1"": 12.44856, ""mid2"": 12.49167, ""pos"": 20.0}","{""R1"": 0.05180168, ""R3"": 0.06173732, ""R2"": 0.05104601, ""R4"": 0.04111037, ""Rg"": -0.00993564}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_3,multi_fault,R2:partial_open;R4:drift,"{""R1"": 99.670912, ""R3"": 197.836597, ""R2"": 1203.218112, ""R4"": 445.127438, ""Rg"": 50.520868}","{""mid1"": 12.11443, ""mid2"": 11.21103, ""pos"": 20.0}","{""R1"": 0.07911609, ""R3"": 0.06123451, ""R2"": 0.007304549, ""R4"": 0.02518612, ""Rg"": 0.01788158}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_4,multi_fault,R3:partial_short;Rg:partial_open,"{""R1"": 99.182741, ""R3"": 16.737006, ""R2"": 150.340451, ""R4"": 301.678422, ""Rg"": 1260.543007}","{""mid1"": 2.996616, ""mid2"": 12.58484, ""pos"": 20.0}","{""R1"": 0.1714349, ""R3"": 0.1790413, ""R2"": 0.04932248, ""R4"": 0.04171606, ""Rg"": -0.00760642}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_5,multi_fault,Rg:drift;R3:partial_open,"{""R1"": 100.772986, ""R3"": 3723.298162, ""R2"": 150.121076, ""R4"": 299.991451, ""Rg"": 77.484115}","{""mid1"": 17.28627, ""mid2"": 15.55943, ""pos"": 20.0}","{""R1"": 0.0269291, ""R3"": 0.004642732, ""R2"": 0.02957989, ""R4"": 0.05186626, ""Rg"": 0.02228637}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_6,multi_fault,R2:drift;Rg:partial_short,"{""R1"": 98.627104, ""R3"": 203.357586, ""R2"": 76.491798, ""R4"": 296.16238, ""Rg"": 0.872466}","{""mid1"": 14.72644, ""mid2"": 14.74297, ""pos"": 20.0}","{""R1"": 0.05346972, ""R3"": 0.07241646, ""R2"": 0.06872675, ""R4"": 0.04978001, ""Rg"": -0.0189467}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_7,multi_fault,R4:drift;Rg:partial_short,"{""R1"": 99.527702, ""R3"": 202.437414, ""R2"": 152.675855, ""R4"": 182.368301, ""Rg"": 2.521816}","{""mid1"": 12.30355, ""mid2"": 12.26181, ""pos"": 20.0}","{""R1"": 0.07732974, ""R3"": 0.06077705, ""R2"": 0.05068381, ""R4"": 0.0672365, ""Rg"": 0.01655269}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_8,multi_fault,Rg:partial_open;R3:partial_short,"{""R1"": 100.217275, ""R3"": 7.63344, ""R2"": 151.602544, ""R4"": 303.378575, ""Rg"": 1076.088365}","{""mid1"": 1.486953, ""mid2"": 12.31837, ""pos"": 20.0}","{""R1"": 0.1847291, ""R3"": 0.1947946, ""R2"": 0.05066951, ""R4"": 0.04060396, ""Rg"": -0.0100655}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_9,multi_fault,Rg:drift;R2:partial_short,"{""R1"": 98.952762, ""R3"": 203.439897, ""R2"": 16.600839, ""R4"": 303.85696, ""Rg"": 18.614803}","{""mid1"": 17.08882, ""mid2"": 18.1048, ""pos"": 20.0}","{""R1"": 0.02941992, ""R3"": 0.08399934, ""R2"": 0.1141627, ""R4"": 0.05958331, ""Rg"": -0.0545794}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_10,multi_fault,R4:drift;R1:partial_short,"{""R1"": 2.582607, ""R3"": 198.35511, ""R2"": 148.279756, ""R4"": 427.240506, ""Rg"": 50.377408}","{""mid1"": 19.66637, ""mid2"": 18.15327, ""pos"": 20.0}","{""R1"": 0.1291825, ""R3"": 0.09914729, ""R2"": 0.01245434, ""R4"": 0.04248959, ""Rg"": 0.03003525}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_11,multi_fault,R4:partial_short;Rg:partial_open,"{""R1"": 98.576201, ""R3"": 196.872248, ""R2"": 149.84136, ""R4"": 14.558449, ""Rg"": 552.385196}","{""mid1"": 12.12471, ""mid2"": 2.01398, ""pos"": 20.0}","{""R1"": 0.07989043, ""R3"": 0.06158667, ""R2"": 0.1200338, ""R4"": 0.1383375, ""Rg"": 0.01830376}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_12,multi_fault,R3:drift;R4:partial_open,"{""R1"": 98.09134, ""R3"": 63.537832, ""R2"": 147.728339, ""R4"": 10587.157214, ""Rg"": 50.245399}","{""mid1"": 9.812817, ""mid2"": 12.35455, ""pos"": 20.0}","{""R1"": 0.1038541, ""R3"": 0.1544405, ""R2"": 0.05175341, ""R4"": 0.001166938, ""Rg"": -0.0505865}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_13,multi_fault,R1:partial_short;Rg:partial_open,"{""R1"": 7.986225, ""R3"": 198.581411, ""R2"": 152.242111, ""R4"": 304.109385, ""Rg"": 2124.87375}","{""mid1"": 19.2065, ""mid2"": 13.59575, ""pos"": 20.0}","{""R1"": 0.09935901, ""R3"": 0.0967185, ""R2"": 0.04206625, ""R4"": 0.04470676, ""Rg"": 0.00264051}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_14,multi_fault,Rg:partial_open;R2:partial_short,"{""R1"": 99.090762, ""R3"": 202.273291, ""R2"": 7.502642, ""R4"": 301.230655, ""Rg"": 2022.233967}","{""mid1"": 13.61709, ""mid2"": 19.4927, ""pos"": 20.0}","{""R1"": 0.06441476, ""R3"": 0.06732027, ""R2"": 0.06761573, ""R4"": 0.06471022, ""Rg"": -0.00290551}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_15,multi_fault,R3:partial_short;R4:partial_open,"{""R1"": 101.280128, ""R3"": 2.706394, ""R2"": 147.796465, ""R4"": 6477.350705, ""Rg"": 49.377071}","{""mid1"": 0.7758347, ""mid2"": 5.558275, ""pos"": 20.0}","{""R1"": 0.1898118, ""R3"": 0.2866673, ""R2"": 0.0977136, ""R4"": 0.0008581093, ""Rg"": -0.0968555}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_16,multi_fault,R2:partial_short;Rg:drift,"{""R1"": 100.711156, ""R3"": 200.899831, ""R2"": 5.223954, ""R4"": 297.740124, ""Rg"": 77.030008}","{""mid1"": 16.16847, ""mid2"": 19.43728, ""pos"": 20.0}","{""R1"": 0.03804471, ""R3"": 0.08048027, ""R2"": 0.1077183, ""R4"": 0.06528272, ""Rg"": -0.0424356}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_17,multi_fault,R2:drift;R3:partial_open,"{""R1"": 100.958651, ""R3"": 5880.381413, ""R2"": 236.452989, ""R4"": 302.836161, ""Rg"": 49.191553}","{""mid1"": 16.68665, ""mid2"": 15.21183, ""pos"": 20.0}","{""R1"": 0.03281889, ""R3"": 0.002837681, ""R2"": 0.02025, ""R4"": 0.05023121, ""Rg"": 0.02998121}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_18,multi_fault,Rg:drift;R2:partial_open,"{""R1"": 99.47317, ""R3"": 198.550753, ""R2"": 5119.124278, ""R4"": 301.010367, ""Rg"": 84.090258}","{""mid1"": 11.46226, ""mid2"": 9.099335, ""pos"": 20.0}","{""R1"": 0.08582954, ""R3"": 0.05772964, ""R2"": 0.0021294, ""R4"": 0.03022931, ""Rg"": 0.02809991}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_19,multi_fault,Rg:drift;R2:partial_short,"{""R1"": 98.408926, ""R3"": 199.069532, ""R2"": 11.282767, ""R4"": 299.215888, ""Rg"": 66.449873}","{""mid1"": 16.09265, ""mid2"": 18.82601, ""pos"": 20.0}","{""R1"": 0.03970524, ""R3"": 0.08083934, ""R2"": 0.1040519, ""R4"": 0.0629178, ""Rg"": -0.0411341}",True
wheatstone_bridge,wheatstone_bridge__multi_fault_20,multi_fault,R2:drift;Rg:partial_open,"{""R1"": 100.240027, ""R3"": 202.687879, ""R2"": 215.51567, ""R4"": 302.680645, ""Rg"": 1552.305705}","{""mid1"": 13.3166, ""mid2"": 11.80469, ""pos"": 20.0}","{""R1"": 0.06667399, ""R3"": 0.06570002, ""R2"": 0.03802651, ""R4"": 0.03900048, ""Rg"": 0.0009739743}",True
r_ladder_circuit,r_ladder_circuit__normal_1,normal,,"{""R1"": 10.198543, ""R2"": 19.774416, ""R3"": 9.835517, ""R4"": 19.770577, ""R5"": 10.151761, ""R6"": 19.613724}","{""in"": 24.0, ""n1"": 12.0883, ""n2"": 6.613159, ""n3"": 4.357687}","{""R1"": 1.167981, ""R2"": 0.6113101, ""R3"": 0.5566704, ""R4"": 0.334495, ""R5"": 0.2221754, ""R6"": 0.2221754}",True
r_ladder_circuit,r_ladder_circuit__normal_2,normal,,"{""R1"": 10.199903, ""R2"": 20.201904, ""R3"": 9.870932, ""R4"": 20.069259, ""R5"": 10.156035, ""R6"": 19.763047}","{""in"": 24.0, ""n1"": 12.17648, ""n2"": 6.683894, ""n3"": 4.415046}","{""R1"": 1.15918, ""R2"": 0.6027392, ""R3"": 0.5564404, ""R4"": 0.3330414, ""R5"": 0.223399, ""R6"": 0.223399}",True
r_ladder_circuit,r_ladder_circuit__normal_3,normal,,"{""R1"": 10.155976, ""R2"": 20.266731, ""R3"": 10.054447, ""R4"": 20.169399, ""R5"": 9.888281, ""R6"": 19.891071}","{""in"": 24.0, ""n1"": 12.23809, ""n2"": 6.665147, ""n3"": 4.451975}","{""R1"": 1.158127, ""R2"": 0.6038511, ""R3"": 0.5542761, ""R4"": 0.3304584, ""R5"": 0.2238177, ""R6"": 0.2238177}",True
r_ladder_circuit,r_ladder_circuit__normal_4,normal,,"{""R1"": 10.045167, ""R2"": 19.773347, ""R3"": 9.815077, ""R4"": 19.696922, ""R5"": 9.945206, ""R6"": 19.883583}","{""in"": 24.0, ""n1"": 12.17415, ""n2"": 6.662183, ""n3"": 4.440947}","{""R1"": 1.177267, ""R2"": 0.6156851, ""R3"": 0.5615821, ""R4"": 0.3382347, ""R5"": 0.2233474, ""R6"": 0.2233474}",True
r_ladder_circuit,r_ladder_circuit__normal_5,normal,,"{""R1"": 10.025416, ""R2"": 19.65144, ""R3"": 10.036362, ""R4"": 20.211395, ""R5"": 10.171924, ""R6"": 19.764736}","{""in"": 24.0, ""n1"": 12.22144, ""n2"": 6.671736, ""n3"": 4.404804}","{""R1"": 1.17487, ""R2"": 0.6219106, ""R3"": 0.5529595, ""R4"": 0.3300978, ""R5"": 0.2228618, ""R6"": 0.2228618}",True
r_ladder_circuit,r_ladder_circuit__normal_6,normal,,"{""R1"": 10.179317, ""R2"": 20.261462, ""R3"": 9.835929, ""R4"": 20.322065, ""R5"": 10.175486, ""R6"": 20.076029}","{""in"": 24.0, ""n1"": 12.2121, ""n2"": 6.750222, ""n3"": 4.479698}","{""R1"": 1.158024, ""R2"": 0.6027256, ""R3"": 0.5552989, ""R4"": 0.3321622, ""R5"": 0.2231367, ""R6"": 0.2231367}",True
r_ladder_circuit,r_ladder_circuit__normal_7,normal,,"{""R1"": 10.161561, ""R2"": 19.806565, ""R3"": 10.038378, ""R4"": 20.106531, ""R5"": 9.973956, ""R6"": 19.718173}","{""in"": 24.0, ""n1"": 12.15579, ""n2"": 6.615966, ""n3"": 4.39358}","{""R1"": 1.16559, ""R2"": 0.6137253, ""R3"": 0.5518644, ""R4"": 0.3290456, ""R5"": 0.2228188, ""R6"": 0.2228188}",True
r_ladder_circuit,r_ladder_circuit__normal_8,normal,,"{""R1"": 9.887184, ""R2"": 20.120754, ""R3"": 10.066859, ""R4"": 20.275689, ""R5"": 10.185609, ""R6"": 20.295487}","{""in"": 24.0, ""n1"": 12.39734, ""n2"": 6.786503, ""n3"": 4.518715}","{""R1"": 1.173505, ""R2"": 0.6161471, ""R3"": 0.5573576, ""R4"": 0.3347113, ""R5"": 0.2226463, ""R6"": 0.2226463}",True
r_ladder_circuit,r_ladder_circuit__normal_9,normal,,"{""R1"": 10.124327, ""R2"": 19.622824, ""R3"": 9.877818, ""R4"": 19.795107, ""R5"": 10.073088, ""R6"": 20.235416}","{""in"": 24.0, ""n1"": 12.12577, ""n2"": 6.644578, ""n3"": 4.43624}","{""R1"": 1.172841, ""R2"": 0.6179422, ""R3"": 0.5548992, ""R4"": 0.3356677, ""R5"": 0.2192315, ""R6"": 0.2192315}",True
r_ladder_circuit,r_ladder_circuit__normal_10,normal,,"{""R1"": 10.172992, ""R2"": 20.314924, ""R3"": 10.049236, ""R4"": 20.317243, ""R5"": 9.975516, ""R6"": 19.829723}","{""in"": 24.0, ""n1"": 12.24215, ""n2"": 6.683203, ""n3"": 4.446402}","{""R1"": 1.15579, ""R2"": 0.6026188, ""R3"": 0.5531715, ""R4"": 0.3289424, ""R5"": 0.2242291, ""R6"": 0.2242291}",True
r_ladder_circuit,r_ladder_circuit__normal_11,normal,,"{""R1"": 9.932544, ""R2"": 20.297256, ""R3"": 9.809792, ""R4"": 20.06457, ""R5"": 10.142669, ""R6"": 19.936364}","{""in"": 24.0, ""n1"": 12.34554, ""n2"": 6.801779, ""n3"": 4.508215}","{""R1"": 1.173361, ""R2"": 0.6082367, ""R3"": 0.5651248, ""R4"": 0.3389945, ""R5"": 0.2261303, ""R6"": 0.2261303}",True
r_ladder_circuit,r_ladder_circuit__normal_12,normal,,"{""R1"": 10.148937, ""R2"": 19.828949, ""R3"": 9.960117, ""R4"": 19.82992, ""R5"": 10.111234, ""R6"": 20.243659}","{""in"": 24.0, ""n1"": 12.15746, ""n2"": 6.641973, ""n3"": 4.429527}","{""R1"": 1.166875, ""R2"": 0.6131169, ""R3"": 0.5537576, ""R4"": 0.334947, ""R5"": 0.2188106, ""R6"": 0.2188106}",True
r_ladder_circuit,r_ladder_circuit__normal_13,normal,,"{""R1"": 9.888424, ""R2"": 19.608235, ""R3"": 9.88777, ""R4"": 19.790638, ""R5"": 9.88379, ""R6"": 19.775614}","{""in"": 24.0, ""n1"": 12.25256, ""n2"": 6.684444, ""n3"": 4.4569}","{""R1"": 1.187999, ""R2"": 0.624868, ""R3"": 0.5631314, ""R4"": 0.3377579, ""R5"": 0.2253735, ""R6"": 0.2253735}",True
r_ladder_circuit,r_ladder_circuit__normal_14,normal,,"{""R1"": 9.837144, ""R2"": 20.06743, ""R3"": 10.119849, ""R4"": 19.60438, ""R5"": 10.170585, ""R6"": 19.834301}","{""in"": 24.0, ""n1"": 12.38509, ""n2"": 6.682084, ""n3"": 4.417096}","{""R1"": 1.18072, ""R2"": 0.6171736, ""R3"": 0.5635463, ""R4"": 0.3408465, ""R5"": 0.2226999, ""R6"": 0.2226999}",True
r_ladder_circuit,r_ladder_circuit__normal_15,normal,,"{""R1"": 9.995062, ""R2"": 19.657516, ""R3"": 9.95422, ""R4"": 19.659927, ""R5"": 9.879948, ""R6"": 20.338472}","{""in"": 24.0, ""n1"": 12.2101, ""n2"": 6.651364, ""n3"": 4.476692}","{""R1"": 1.179572, ""R2"": 0.6211417, ""R3"": 0.5584304, ""R4"": 0.3383209, ""R5"": 0.2201096, ""R6"": 0.2201096}",True
r_ladder_circuit,r_ladder_circuit__normal_16,normal,,"{""R1"": 9.861855, ""R2"": 20.168117, ""R3"": 9.970978, ""R4"": 20.220778, ""R5"": 10.15866, ""R6"": 19.725078}","{""in"": 24.0, ""n1"": 12.39277, ""n2"": 6.783998, ""n3"": 4.47785}","{""R1"": 1.176983, ""R2"": 0.6144732, ""R3"": 0.5625094, ""R4"": 0.3354964, ""R5"": 0.227013, ""R6"": 0.227013}",True
r_ladder_circuit,r_ladder_circuit__normal_17,normal,,"{""R1"": 10.125737, ""R2"": 20.156893, ""R3"": 9.906078, ""R4"": 20.03634, ""R5"": 10.008571, ""R6"": 20.297409}","{""in"": 24.0, ""n1"": 12.22445, ""n2"": 6.712029, ""n3"": 4.495377}","{""R1"": 1.162933, ""R2"": 0.6064648, ""R3"": 0.5564682, ""R4"": 0.3349928, ""R5"": 0.2214754, ""R6"": 0.2214754}",True
r_ladder_circuit,r_ladder_circuit__normal_18,normal,,"{""R1"": 9.882189, ""R2"": 20.342821, ""R3"": 10.059236, ""R4"": 20.368572, ""R5"": 9.891281, ""R6"": 20.099436}","{""in"": 24.0, ""n1"": 12.4279, ""n2"": 6.793906, ""n3"": 4.553198}","{""R1"": 1.171005, ""R2"": 0.6109233, ""R3"": 0.5600821, ""R4"": 0.3335485, ""R5"": 0.2265336, ""R6"": 0.2265336}",True
r_ladder_circuit,r_ladder_circuit__normal_19,normal,,"{""R1"": 9.961941, ""R2"": 19.902941, ""R3"": 10.075676, ""R4"": 20.27586, ""R5"": 9.871496, ""R6"": 19.971883}","{""in"": 24.0, ""n1"": 12.30581, ""n2"": 6.707817, ""n3"": 4.489027}","{""R1"": 1.173886, ""R2"": 0.6182912, ""R3"": 0.5555951, ""R4"": 0.3308278, ""R5"": 0.2247674, ""R6"": 0.2247674}",True
r_ladder_circuit,r_ladder_circuit__normal_20,normal,,"{""R1"": 9.875668, ""R2"": 19.819346, ""R3"": 10.148994, ""R4"": 19.983494, ""R5"": 10.184023, ""R6"": 19.950873}","{""in"": 24.0, ""n1"": 12.34666, ""n2"": 6.693211, ""n3"": 4.431255}","{""R1"": 1.180005, ""R2"": 0.62296, ""R3"": 0.5570453, ""R4"": 0.334937, ""R5"": 0.2221083, ""R6"": 0.2221083}",True
