circuit_id,sample_id,fault_type,faulted_components,component_values,design_values,node_voltages,branch_currents,success
delta_loaded_network,delta_loaded_network__partial_open_15,partial_open,Rc,"{""Ra"": 30.262875, ""Rb"": 29.832935, ""Rc"": 1109.896607, ""Rload"": 29.415925}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.993462, ""C"": 6.150686}","{""Ra"": 0.1984788, ""Rb"": -0.00527014, ""Rc"": -0.00527014, ""Rload"": 0.2037489}",True
delta_loaded_network,delta_loaded_network__partial_open_16,partial_open,Rload,"{""Ra"": 30.38316, ""Rb"": 30.435603, ""Rc"": 30.337495, ""Rload"": 853.372002}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.72176, ""C"": 11.86111}","{""Ra"": 0.009157554, ""Rb"": -0.00457827, ""Rc"": -0.00457827, ""Rload"": 0.01373582}",True
delta_loaded_network,delta_loaded_network__partial_open_17,partial_open,Ra,"{""Ra"": 407.944894, ""Rb"": 29.892795, ""Rc"": 30.569606, ""Rload"": 29.747416}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.33187, ""C"": 8.123017}","{""Ra"": 0.01879697, ""Rb"": -0.126825, ""Rc"": -0.126825, ""Rload"": 0.1456217}",True
delta_loaded_network,delta_loaded_network__partial_open_18,partial_open,Ra,"{""Ra"": 1218.420359, ""Rb"": 29.654287, ""Rc"": 29.772176, ""Rload"": 29.463287}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.105136, ""C"": 8.044737}","{""Ra"": 0.006479589, ""Rb"": -0.132851, ""Rc"": -0.132851, ""Rload"": 0.1393306}",True
delta_loaded_network,delta_loaded_network__partial_open_19,partial_open,Rc,"{""Ra"": 30.541791, ""Rb"": 30.148197, ""Rc"": 851.886195, ""Rload"": 29.56533}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.004641, ""C"": 6.209564}","{""Ra"": 0.1963002, ""Rb"": -0.00679719, ""Rc"": -0.00679719, ""Rload"": 0.2030974}",True
delta_loaded_network,delta_loaded_network__partial_open_20,partial_open,Ra,"{""Ra"": 1390.697987, ""Rb"": 29.949066, ""Rc"": 30.383948, ""Rload"": 29.702714}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.072253, ""C"": 8.007555}","{""Ra"": 0.005700553, ""Rb"": -0.1314, ""Rc"": -0.1314, ""Rload"": 0.1371004}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_1,wrong_component_type,Rload,"{""Ra"": 30.253182, ""Rb"": 30.331861, ""Rc"": 30.094972, ""Rload"": 6.57e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": -5.87164e-17, ""Rb"": 5.856406e-17, ""Rc"": 0.0}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_2,wrong_component_type,Rb,"{""Ra"": 30.212354, ""Rb"": 4.4e-06, ""Rc"": 30.133886, ""Rload"": 29.561841}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.934703, ""C"": 12.0}","{""Ra"": 0.2007555, ""Rc"": 0.0, ""Rload"": 0.2007555}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_3,wrong_component_type,Ra,"{""Ra"": 5.79e-06, ""Rb"": 30.573773, ""Rc"": 29.657339, ""Rload"": 30.248709}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.011773, ""C"": 8.066658}","{""Rb"": -0.132626, ""Rc"": -0.132626, ""Rload"": 0.1326263}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_4,wrong_component_type,Rb,"{""Ra"": 29.98337, ""Rb"": 1.24e-06, ""Rc"": 30.248109, ""Rload"": 29.810677}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.982671, ""C"": 12.0}","{""Ra"": 0.2006889, ""Rc"": 0.0, ""Rload"": 0.2006889}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_5,wrong_component_type,Rload,"{""Ra"": 29.652223, ""Rb"": 30.477838, ""Rc"": 30.538781, ""Rload"": 8.99e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": 5.990636e-17, ""Rb"": -5.82836e-17, ""Rc"": 0.0}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_6,wrong_component_type,Rload,"{""Ra"": 29.511069, ""Rb"": 30.005144, ""Rc"": 29.880925, ""Rload"": 8.63e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": 0.0, ""Rb"": 0.0, ""Rc"": 0.0}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_7,wrong_component_type,Rb,"{""Ra"": 30.229542, ""Rb"": 7.61e-06, ""Rc"": 30.349338, ""Rload"": 30.163529}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.993442, ""C"": 12.0}","{""Ra"": 0.1986983, ""Rc"": -5.85303e-17, ""Rload"": 0.1986983}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_8,wrong_component_type,Rload,"{""Ra"": 30.188951, ""Rb"": 30.572347, ""Rc"": 29.626046, ""Rload"": 1.43e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": -5.88413e-17, ""Rb"": 5.810338e-17, ""Rc"": 0.0}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_9,wrong_component_type,Rload,"{""Ra"": 30.344452, ""Rb"": 30.06722, ""Rc"": 30.388179, ""Rload"": 4.06e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": 0.0, ""Rb"": 0.0, ""Rc"": 0.0}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_10,wrong_component_type,Rb,"{""Ra"": 29.998551, ""Rb"": 5.52e-06, ""Rc"": 30.514396, ""Rload"": 30.26051}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.026083, ""C"": 12.0}","{""Ra"": 0.1991402, ""Rc"": -5.82137e-17, ""Rload"": 0.1991402}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_11,wrong_component_type,Rload,"{""Ra"": 29.934862, ""Rb"": 29.96117, ""Rc"": 30.208726, ""Rload"": 7.59e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": 5.934074e-17, ""Rb"": 0.0, ""Rc"": -5.88028e-17}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_12,wrong_component_type,Rb,"{""Ra"": 29.490075, ""Rb"": 8.77e-06, ""Rc"": 29.720309, ""Rload"": 29.857022}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.037098, ""C"": 12.0}","{""Ra"": 0.2022003, ""Rc"": 0.0, ""Rload"": 0.2022003}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_13,wrong_component_type,Ra,"{""Ra"": 8.18e-06, ""Rb"": 30.227936, ""Rc"": 29.548179, ""Rload"": 29.760104}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 3.988567, ""C"": 8.039836}","{""Rb"": -0.134024, ""Rc"": -0.134024, ""Rload"": 0.134024}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_14,wrong_component_type,Ra,"{""Ra"": 8.8e-06, ""Rb"": 29.700199, ""Rc"": 30.169466, ""Rload"": 30.31153}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.033417, ""C"": 7.985487}","{""Rb"": -0.133065, ""Rc"": -0.133065, ""Rload"": 0.1330654}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_15,wrong_component_type,Rc,"{""Ra"": 30.308966, ""Rb"": 30.577789, ""Rc"": 2.92e-06, ""Rload"": 29.561811}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.925123, ""C"": 5.925123}","{""Ra"": 0.2004317, ""Rb"": 0.0, ""Rload"": 0.2004317}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_16,wrong_component_type,Rload,"{""Ra"": 29.775248, ""Rb"": 30.202794, ""Rc"": 30.565123, ""Rload"": 8.47e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": 5.965884e-17, ""Rb"": 0.0, ""Rc"": -5.81171e-17}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_17,wrong_component_type,Rb,"{""Ra"": 30.344987, ""Rb"": 5.67e-06, ""Rc"": 29.729175, ""Rload"": 29.580874}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.923494, ""C"": 12.0}","{""Ra"": 0.2002474, ""Rc"": 0.0, ""Rload"": 0.2002474}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_18,wrong_component_type,Rload,"{""Ra"": 30.294998, ""Rb"": 29.841252, ""Rc"": 29.766856, ""Rload"": 5.97e-06}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 12.0, ""C"": 12.0}","{""Ra"": -1.17271e-16, ""Rb"": 0.0, ""Rc"": 1.193513e-16}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_19,wrong_component_type,Ra,"{""Ra"": 1.6e-06, ""Rb"": 29.442433, ""Rc"": 30.401259, ""Rload"": 30.415253}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 4.043733, ""C"": 7.958128}","{""Rb"": -0.132951, ""Rc"": -0.132951, ""Rload"": 0.1329508}",True
delta_loaded_network,delta_loaded_network__wrong_component_type_20,wrong_component_type,Rc,"{""Ra"": 29.834064, ""Rb"": 29.410386, ""Rc"": 3.32e-06, ""Rload"": 29.590341}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 5.975392, ""C"": 5.975392}","{""Ra"": 0.2019372, ""Rb"": 0.0, ""Rload"": 0.2019372}",True
delta_loaded_network,delta_loaded_network__multi_fault_1,multi_fault,Rload:partial_open;Rc:partial_short,"{""Ra"": 30.409107, ""Rb"": 30.463081, ""Rc"": 1.160138, ""Rload"": 527.154538}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.65719, ""C"": 11.98742}","{""Ra"": 0.01127312, ""Rb"": -0.0108403, ""Rc"": -0.0108403, ""Rload"": 0.02211343}",True
delta_loaded_network,delta_loaded_network__multi_fault_2,multi_fault,Rload:partial_short;Ra:partial_open,"{""Ra"": 703.61053, ""Rb"": 30.435884, ""Rc"": 29.529525, ""Rload"": 3.346106}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 0.6851826, ""C"": 6.428101}","{""Ra"": 0.01608108, ""Rb"": -0.188689, ""Rc"": -0.188689, ""Rload"": 0.2047702}",True
delta_loaded_network,delta_loaded_network__multi_fault_3,multi_fault,Rload:partial_open;Rb:partial_short,"{""Ra"": 29.672412, ""Rb"": 4.010174, ""Rc"": 29.868683, ""Rload"": 957.141178}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.80491, ""C"": 11.828}","{""Ra"": 0.006574929, ""Rb"": -0.00575858, ""Rc"": -0.00575858, ""Rload"": 0.01233351}",True
delta_loaded_network,delta_loaded_network__multi_fault_4,multi_fault,Ra:partial_short;Rc:partial_open,"{""Ra"": 2.157143, ""Rb"": 29.660043, ""Rc"": 760.301301, ""Rload"": 29.590168}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.1867, ""C"": 11.21724}","{""Ra"": 0.3770252, ""Rb"": -0.00102954, ""Rc"": -0.00102954, ""Rload"": 0.3780547}",True
delta_loaded_network,delta_loaded_network__multi_fault_5,multi_fault,Rb:partial_short;Rload:partial_open,"{""Ra"": 29.762324, ""Rb"": 0.605543, ""Rc"": 29.625658, ""Rload"": 1434.364699}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.87583, ""C"": 11.87832}","{""Ra"": 0.004172106, ""Rb"": -0.0041074, ""Rc"": -0.0041074, ""Rload"": 0.008279504}",True
delta_loaded_network,delta_loaded_network__multi_fault_6,multi_fault,Rload:partial_short;Ra:partial_open,"{""Ra"": 849.826106, ""Rb"": 29.721926, ""Rc"": 30.116599, ""Rload"": 1.048377}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 0.2209021, ""C"": 6.071606}","{""Ra"": 0.0138606, ""Rb"": -0.196848, ""Rc"": -0.196848, ""Rload"": 0.2107087}",True
delta_loaded_network,delta_loaded_network__multi_fault_7,multi_fault,Rb:partial_open;Rc:partial_short,"{""Ra"": 30.580873, ""Rb"": 1165.447583, ""Rc"": 3.213905, ""Rload"": 30.255551}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.045407, ""C"": 11.98362}","{""Ra"": 0.1947163, ""Rb"": -0.00509523, ""Rc"": -0.00509523, ""Rload"": 0.1998115}",True
delta_loaded_network,delta_loaded_network__multi_fault_8,multi_fault,Rc:partial_open;Rb:partial_short,"{""Ra"": 29.529317, ""Rb"": 1.114857, ""Rc"": 1158.658929, ""Rload"": 29.75265}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.098023, ""C"": 6.103696}","{""Ra"": 0.1998684, ""Rb"": -0.0050889, ""Rc"": -0.0050889, ""Rload"": 0.2049573}",True
delta_loaded_network,delta_loaded_network__multi_fault_9,multi_fault,Ra:partial_short;Rc:partial_open,"{""Ra"": 3.216177, ""Rb"": 29.772427, ""Rc"": 1293.892912, ""Rload"": 29.845749}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 10.83523, ""C"": 10.86143}","{""Ra"": 0.3621609, ""Rb"": -0.000879961, ""Rc"": -0.000879961, ""Rload"": 0.3630409}",True
delta_loaded_network,delta_loaded_network__multi_fault_10,multi_fault,Rload:partial_open;Ra:partial_short,"{""Ra"": 2.342814, ""Rb"": 30.289656, ""Rc"": 30.239859, ""Rload"": 809.026309}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.96664, ""C"": 11.98333}","{""Ra"": 0.01424023, ""Rb"": -0.000551173, ""Rc"": -0.000551173, ""Rload"": 0.01479141}",True
delta_loaded_network,delta_loaded_network__multi_fault_11,multi_fault,Rc:partial_open;Ra:partial_short,"{""Ra"": 2.045461, ""Rb"": 30.537647, ""Rc"": 732.509869, ""Rload"": 30.287006}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.24274, ""C"": 11.27305}","{""Ra"": 0.3702143, ""Rb"": -0.000992414, ""Rc"": -0.000992414, ""Rload"": 0.3712067}",True
delta_loaded_network,delta_loaded_network__multi_fault_12,multi_fault,Rb:partial_short;Rc:partial_open,"{""Ra"": 29.415252, ""Rb"": 4.263804, ""Rc"": 351.107704, ""Rload"": 29.987176}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 6.296105, ""C"": 6.364542}","{""Ra"": 0.1939094, ""Rb"": -0.0160505, ""Rc"": -0.0160505, ""Rload"": 0.2099599}",True
delta_loaded_network,delta_loaded_network__multi_fault_13,multi_fault,Rload:partial_short;Rb:partial_open,"{""Ra"": 30.241522, ""Rb"": 172.999296, ""Rc"": 29.647496, ""Rload"": 0.390555}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 0.1754969, ""C"": 10.27006}","{""Ra"": 0.3910022, ""Rb"": -0.0583503, ""Rc"": -0.0583503, ""Rload"": 0.4493526}",True
delta_loaded_network,delta_loaded_network__multi_fault_14,multi_fault,Ra:partial_short;Rc:partial_open,"{""Ra"": 0.583335, ""Rb"": 29.723658, ""Rc"": 236.725946, ""Rload"": 29.46219}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.76752, ""C"": 11.79345}","{""Ra"": 0.3985383, ""Rb"": -0.000872515, ""Rc"": -0.000872515, ""Rload"": 0.3994109}",True
delta_loaded_network,delta_loaded_network__multi_fault_15,multi_fault,Rb:partial_open;Ra:partial_short,"{""Ra"": 2.782626, ""Rb"": 1113.732972, ""Rc"": 29.949237, ""Rload"": 29.636962}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 10.97231, ""C"": 11.97309}","{""Ra"": 0.3693251, ""Rb"": -0.000898583, ""Rc"": -0.000898583, ""Rload"": 0.3702237}",True
delta_loaded_network,delta_loaded_network__multi_fault_16,multi_fault,Ra:partial_open;Rload:partial_short,"{""Ra"": 1296.77385, ""Rb"": 29.53581, ""Rc"": 30.046868, ""Rload"": 1.894522}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 0.3862442, ""C"": 6.143315}","{""Ra"": 0.008955884, ""Rb"": -0.194918, ""Rc"": -0.194918, ""Rload"": 0.2038742}",True
delta_loaded_network,delta_loaded_network__multi_fault_17,multi_fault,Rload:partial_open;Rb:partial_short,"{""Ra"": 30.028515, ""Rb"": 0.6158, ""Rc"": 30.348368, ""Rload"": 1180.309469}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.84699, ""C"": 11.85003}","{""Ra"": 0.005095581, ""Rb"": -0.00494161, ""Rc"": -0.00494161, ""Rload"": 0.01003719}",True
delta_loaded_network,delta_loaded_network__multi_fault_18,multi_fault,Rb:partial_short;Rload:partial_open,"{""Ra"": 29.470361, ""Rb"": 4.446787, ""Rc"": 29.949556, ""Rload"": 1307.961563}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.85613, ""C"": 11.87473}","{""Ra"": 0.004881865, ""Rb"": -0.00418272, ""Rc"": -0.00418272, ""Rload"": 0.009064586}",True
delta_loaded_network,delta_loaded_network__multi_fault_19,multi_fault,Rb:partial_open;Ra:partial_short,"{""Ra"": 3.638682, ""Rb"": 1305.050872, ""Rc"": 29.954819, ""Rload"": 30.113653}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 10.70947, ""C"": 11.97104}","{""Ra"": 0.3546685, ""Rb"": -0.000966682, ""Rc"": -0.000966682, ""Rload"": 0.3556352}",True
delta_loaded_network,delta_loaded_network__multi_fault_20,multi_fault,Ra:partial_short;Rload:partial_open,"{""Ra"": 3.573153, ""Rb"": 29.830999, ""Rc"": 30.503601, ""Rload"": 955.350905}","{""Ra"": 30, ""Rb"": 30, ""Rc"": 30, ""Rload"": 30}","{""A"": 12.0, ""B"": 11.95778, ""C"": 11.97865}","{""Ra"": 0.01181681, ""Rb"": -0.000699819, ""Rc"": -0.000699819, ""Rload"": 0.01251663}",True
two_source_bridge,two_source_bridge__normal_1,normal,,"{""R1"": 99.756353, ""R3"": 148.70813, ""R2"": 203.234532, ""R4"": 249.045791, ""R5"": 75.513452}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.139009, ""mid2"": 7.078342, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06877749, ""R3"": 0.05473143, ""R2"": 0.01437579, ""R4"": 0.02842185, ""R5"": 0.01404606}",True
two_source_bridge,two_source_bridge__normal_2,normal,,"{""R1"": 98.509028, ""R3"": 152.466307, ""R2"": 203.240287, ""R4"": 253.521285, ""R5"": 75.337847}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.252852, ""mid2"": 7.170724, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06849269, ""R3"": 0.05412902, ""R2"": 0.01392084, ""R4"": 0.02828451, ""R5"": 0.01436367}",True
two_source_bridge,two_source_bridge__normal_3,normal,,"{""R1"": 100.445016, ""R3"": 151.635694, ""R2"": 200.444133, ""R4"": 245.282132, ""R5"": 74.501072}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.155735, ""mid2"": 7.086319, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06813942, ""R3"": 0.05378506, ""R2"": 0.01453612, ""R4"": 0.02889048, ""R5"": 0.01435436}",True
two_source_bridge,two_source_bridge__normal_4,normal,,"{""R1"": 101.851929, ""R3"": 150.985104, ""R2"": 202.398686, ""R4"": 253.225825, ""R5"": 73.711786}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.120381, ""mid2"": 7.105914, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06754529, ""R3"": 0.05378267, ""R2"": 0.01429894, ""R4"": 0.02806157, ""R5"": 0.01376263}",True
two_source_bridge,two_source_bridge__normal_5,normal,,"{""R1"": 101.358367, ""R3"": 149.168798, ""R2"": 202.294668, ""R4"": 252.477634, ""R5"": 76.019679}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.111126, ""mid2"": 7.078016, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06796552, ""R3"": 0.05437549, ""R2"": 0.0144442, ""R4"": 0.02803423, ""R5"": 0.01359003}",True
two_source_bridge,two_source_bridge__normal_6,normal,,"{""R1"": 98.330444, ""R3"": 150.852, ""R2"": 198.276236, ""R4"": 245.293759, ""R5"": 75.718769}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.217691, ""mid2"": 7.119808, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06897466, ""R3"": 0.05447519, ""R2"": 0.01452616, ""R4"": 0.02902564, ""R5"": 0.01449948}",True
two_source_bridge,two_source_bridge__normal_7,normal,,"{""R1"": 100.725616, ""R3"": 149.323588, ""R2"": 200.156453, ""R4"": 254.868176, ""R5"": 74.092847}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.138128, ""mid2"": 7.128653, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.0681244, ""R3"": 0.05449995, ""R2"": 0.01434551, ""R4"": 0.02796996, ""R5"": 0.01362445}",True
two_source_bridge,two_source_bridge__normal_8,normal,,"{""R1"": 98.743124, ""R3"": 150.196786, ""R2"": 196.025668, ""R4"": 246.513663, ""R5"": 76.34668}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.204425, ""mid2"": 7.12059, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06882074, ""R3"": 0.05462451, ""R2"": 0.01468894, ""R4"": 0.02888517, ""R5"": 0.01419623}",True
two_source_bridge,two_source_bridge__normal_9,normal,,"{""R1"": 100.334044, ""R3"": 148.567889, ""R2"": 203.818057, ""R4"": 245.082088, ""R5"": 75.642626}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.105621, ""mid2"": 7.034833, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06871425, ""R3"": 0.05455837, ""R2"": 0.01454811, ""R4"": 0.02870399, ""R5"": 0.01415588}",True
two_source_bridge,two_source_bridge__normal_10,normal,,"{""R1"": 99.735359, ""R3"": 151.533296, ""R2"": 201.775651, ""R4"": 253.900095, ""R5"": 76.353695}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.206651, ""mid2"": 7.141034, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06811374, ""R3"": 0.05415741, ""R2"": 0.01416904, ""R4"": 0.02812537, ""R5"": 0.01395633}",True
two_source_bridge,two_source_bridge__normal_11,normal,,"{""R1"": 98.366096, ""R3"": 150.69642, ""R2"": 200.104526, ""R4"": 249.161189, ""R5"": 73.800478}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.21585, ""mid2"": 7.149494, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06896838, ""R3"": 0.05451921, ""R2"": 0.01424508, ""R4"": 0.02869425, ""R5"": 0.01444917}",True
two_source_bridge,two_source_bridge__normal_12,normal,,"{""R1"": 101.491583, ""R3"": 152.69425, ""R2"": 197.054074, ""R4"": 247.153905, ""R5"": 75.530219}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.157002, ""mid2"": 7.099291, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06742429, ""R3"": 0.05342049, ""R2"": 0.01472037, ""R4"": 0.02872417, ""R5"": 0.0140038}",True
two_source_bridge,two_source_bridge__normal_13,normal,,"{""R1"": 99.573573, ""R3"": 149.134193, ""R2"": 197.781504, ""R4"": 247.611404, ""R5"": 74.862276}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.15575, ""mid2"": 7.104064, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.0687356, ""R3"": 0.05468733, ""R2"": 0.0146421, ""R4"": 0.02869038, ""R5"": 0.01404828}",True
two_source_bridge,two_source_bridge__normal_14,normal,,"{""R1"": 99.657861, ""R3"": 151.553259, ""R2"": 203.042814, ""R4"": 253.19937, ""R5"": 73.730255}","{""R1"": 100, ""R3"": 150, ""R2"": 200, ""R4"": 250, ""R5"": 75}","{""mid1"": 8.195886, ""mid2"": 7.149248, ""p1"": 15.0, ""p2"": 10.0}","{""R1"": 0.06827474, ""R3"": 0.05407924, ""R2"": 0.01404015, ""R4"": 0.02823565, ""R5"": 0.0141955}",True
